trial_num, prob_same,response_num, response_time,target_response, response_switch_target, actual_response, response_correct,response_switch_actual,blood sugar
47,0.25,74,534,D,same_key,D,correct,same_key,low
47,0.25,75,687,D,same_key,D,correct,same_key,low
47,0.25,76,805,S,different_key,S,correct,different_key,low
47,0.25,77,630,S,same_key,S,correct,same_key,low
47,0.25,78,590,D,different_key,S,incorrect,same_key,low
47,0.25,79,1159,D,same_key,D,correct,different_key,low
47,0.25,80,590,S,different_key,D,incorrect,same_key,low
47,0.25,81,766,D,different_key,D,correct,same_key,low
47,0.25,82,728,D,same_key,D,correct,same_key,low
47,0.25,83,630,D,same_key,D,correct,same_key,low
47,0.25,84,590,D,same_key,D,correct,same_key,low
47,0.25,85,786,S,different_key,S,correct,different_key,low
47,0.25,86,806,D,different_key,D,correct,different_key,low
47,0.25,87,668,D,same_key,D,correct,same_key,low
47,0.25,88,572,D,same_key,D,correct,same_key,low
47,0.25,89,650,D,same_key,D,correct,same_key,low
47,0.25,90,688,D,same_key,D,correct,same_key,low
47,0.25,91,726,D,same_key,D,correct,same_key,low
48,0.9,2,571,S,,S,correct,,low
48,0.9,3,473,S,same_key,S,correct,same_key,low
48,0.9,4,512,S,same_key,S,correct,same_key,low
48,0.9,5,434,S,same_key,S,correct,same_key,low
48,0.9,6,458,S,same_key,S,correct,same_key,low
48,0.9,7,410,S,same_key,S,correct,same_key,low
48,0.9,8,414,S,same_key,S,correct,same_key,low
48,0.9,9,454,S,same_key,S,correct,same_key,low
48,0.9,10,414,D,different_key,S,incorrect,same_key,low
48,0.9,11,454,S,different_key,S,correct,same_key,low
48,0.9,12,414,S,same_key,S,correct,same_key,low
48,0.9,13,396,S,same_key,S,correct,same_key,low
48,0.9,14,474,S,same_key,S,correct,same_key,low
48,0.9,15,495,S,same_key,S,correct,same_key,low
48,0.9,16,474,S,same_key,S,correct,same_key,low
48,0.9,17,475,S,same_key,S,correct,same_key,low
48,0.9,18,518,S,same_key,S,correct,same_key,low
48,0.9,19,489,S,same_key,S,correct,same_key,low
48,0.9,20,474,S,same_key,S,correct,same_key,low
48,0.9,21,492,S,same_key,S,correct,same_key,low
48,0.9,22,532,S,same_key,S,correct,same_key,low
48,0.9,23,534,S,same_key,S,correct,same_key,low
48,0.9,24,490,S,same_key,S,correct,same_key,low
48,0.9,25,474,S,same_key,S,correct,same_key,low
48,0.9,26,532,S,same_key,S,correct,same_key,low
48,0.9,27,522,S,same_key,S,correct,same_key,low
48,0.9,28,531,S,same_key,S,correct,same_key,low
48,0.9,29,511,S,same_key,S,correct,same_key,low
48,0.9,30,514,S,same_key,S,correct,same_key,low
48,0.9,31,550,S,same_key,S,correct,same_key,low
48,0.9,32,532,S,same_key,S,correct,same_key,low
48,0.9,33,552,S,same_key,S,correct,same_key,low
48,0.9,34,590,S,same_key,S,correct,same_key,low
48,0.9,35,569,S,same_key,S,correct,same_key,low
48,0.9,36,455,S,same_key,S,correct,same_key,low
48,0.9,37,552,S,same_key,S,correct,same_key,low
48,0.9,38,511,S,same_key,S,correct,same_key,low
48,0.9,39,553,S,same_key,S,correct,same_key,low
48,0.9,40,513,S,same_key,S,correct,same_key,low
48,0.9,41,569,S,same_key,S,correct,same_key,low
48,0.9,42,571,S,same_key,S,correct,same_key,low
48,0.9,43,551,S,same_key,S,correct,same_key,low
48,0.9,44,531,S,same_key,S,correct,same_key,low
48,0.9,45,494,S,same_key,S,correct,same_key,low
48,0.9,46,590,S,same_key,S,correct,same_key,low
48,0.9,47,512,S,same_key,S,correct,same_key,low
48,0.9,48,512,S,same_key,S,correct,same_key,low
48,0.9,49,475,S,same_key,S,correct,same_key,low
48,0.9,50,400,S,same_key,S,correct,same_key,low
48,0.9,51,608,S,same_key,S,correct,same_key,low
48,0.9,52,610,S,same_key,S,correct,same_key,low
48,0.9,53,592,S,same_key,S,correct,same_key,low
48,0.9,54,594,S,same_key,S,correct,same_key,low
48,0.9,55,590,S,same_key,S,correct,same_key,low
48,0.9,56,572,S,same_key,S,correct,same_key,low
48,0.9,57,648,D,different_key,D,correct,different_key,low
48,0.9,58,552,S,different_key,S,correct,different_key,low
48,0.9,59,552,S,same_key,S,correct,same_key,low
48,0.9,60,592,S,same_key,S,correct,same_key,low
48,0.9,61,550,S,same_key,S,correct,same_key,low
48,0.9,62,512,D,different_key,S,incorrect,same_key,low
48,0.9,63,634,S,different_key,S,correct,same_key,low
48,0.9,64,336,S,same_key,S,correct,same_key,low
48,0.9,65,532,S,same_key,S,correct,same_key,low
48,0.9,66,590,S,same_key,S,correct,same_key,low
48,0.9,67,551,S,same_key,S,correct,same_key,low
48,0.9,68,590,S,same_key,S,correct,same_key,low
48,0.9,69,572,S,same_key,S,correct,same_key,low
48,0.9,70,551,S,same_key,S,correct,same_key,low
48,0.9,71,592,S,same_key,S,correct,same_key,low
48,0.9,72,549,S,same_key,S,correct,same_key,low
48,0.9,73,512,S,same_key,S,correct,same_key,low
48,0.9,74,517,S,same_key,S,correct,same_key,low
48,0.9,75,555,S,same_key,S,correct,same_key,low
48,0.9,76,590,S,same_key,S,correct,same_key,low
48,0.9,77,648,S,same_key,S,correct,same_key,low
48,0.9,78,1146,S,same_key,S,correct,same_key,low
48,0.9,79,515,S,same_key,S,correct,same_key,low
48,0.9,80,531,S,same_key,S,correct,same_key,low
48,0.9,81,575,S,same_key,S,correct,same_key,low
48,0.9,82,590,S,same_key,S,correct,same_key,low
48,0.9,83,512,S,same_key,S,correct,same_key,low
48,0.9,84,477,S,same_key,S,correct,same_key,low
48,0.9,85,575,S,same_key,S,correct,same_key,low
48,0.9,86,550,S,same_key,S,correct,same_key,low
48,0.9,87,610,S,same_key,S,correct,same_key,low
48,0.9,88,609,S,same_key,S,correct,same_key,low
48,0.9,89,572,S,same_key,S,correct,same_key,low
48,0.9,90,550,S,same_key,S,correct,same_key,low
48,0.9,91,592,S,same_key,S,correct,same_key,low
48,0.9,92,534,S,same_key,S,correct,same_key,low
48,0.9,93,474,S,same_key,S,correct,same_key,low
48,0.9,94,726,S,same_key,S,correct,same_key,low
48,0.9,95,560,S,same_key,S,correct,same_key,low
48,0.9,96,590,S,same_key,S,correct,same_key,low
48,0.9,97,610,S,same_key,S,correct,same_key,low
48,0.9,98,609,S,same_key,S,correct,same_key,low
48,0.9,99,533,S,same_key,S,correct,same_key,low
48,0.9,100,569,S,same_key,S,correct,same_key,low
48,0.9,101,831,D,different_key,D,correct,different_key,low
48,0.9,102,923,D,same_key,D,correct,same_key,low
48,0.9,103,728,D,same_key,D,correct,same_key,low
48,0.9,104,637,D,same_key,D,correct,same_key,low
48,0.9,105,805,S,different_key,S,correct,different_key,low
48,0.9,106,570,S,same_key,S,correct,same_key,low
48,0.9,107,532,S,same_key,S,correct,same_key,low
48,0.9,108,571,S,same_key,S,correct,same_key,low
49,0.1,2,962,D,,D,correct,,low
49,0.1,3,692,D,same_key,D,correct,same_key,low
49,0.1,4,591,D,same_key,D,correct,same_key,low
49,0.1,5,650,D,same_key,D,correct,same_key,low
49,0.1,6,570,D,same_key,D,correct,same_key,low
49,0.1,7,613,D,same_key,D,correct,same_key,low
49,0.1,8,589,D,same_key,D,correct,same_key,low
49,0.1,9,610,D,same_key,D,correct,same_key,low
49,0.1,10,512,D,same_key,D,correct,same_key,low
49,0.1,11,556,D,same_key,D,correct,same_key,low
49,0.1,12,533,D,same_key,D,correct,same_key,low
49,0.1,13,549,D,same_key,D,correct,same_key,low
49,0.1,14,552,D,same_key,D,correct,same_key,low
49,0.1,15,532,D,same_key,D,correct,same_key,low
49,0.1,16,572,D,same_key,D,correct,same_key,low
49,0.1,17,590,D,same_key,D,correct,same_key,low
49,0.1,18,571,D,same_key,D,correct,same_key,low
49,0.1,19,611,D,same_key,D,correct,same_key,low
49,0.1,20,628,D,same_key,D,correct,same_key,low
49,0.1,21,592,D,same_key,D,correct,same_key,low
49,0.1,22,746,S,different_key,S,correct,different_key,low
49,0.1,23,708,D,different_key,D,correct,different_key,low
49,0.1,24,943,D,same_key,D,correct,same_key,low
49,0.1,25,689,D,same_key,D,correct,same_key,low
49,0.1,26,629,D,same_key,D,correct,same_key,low
49,0.1,27,628,D,same_key,D,correct,same_key,low
49,0.1,28,631,D,same_key,D,correct,same_key,low
49,0.1,29,827,S,different_key,S,correct,different_key,low
49,0.1,30,668,S,same_key,S,correct,same_key,low
49,0.1,31,708,D,different_key,D,correct,different_key,low
49,0.1,32,669,D,same_key,D,correct,same_key,low
49,0.1,33,630,D,same_key,D,correct,same_key,low
49,0.1,34,630,D,same_key,D,correct,same_key,low
49,0.1,35,708,D,same_key,D,correct,same_key,low
49,0.1,36,628,D,same_key,D,correct,same_key,low
49,0.1,37,592,D,same_key,D,correct,same_key,low
49,0.1,38,610,D,same_key,D,correct,same_key,low
49,0.1,39,611,D,same_key,D,correct,same_key,low
49,0.1,40,629,D,same_key,D,correct,same_key,low
49,0.1,41,767,S,different_key,S,correct,different_key,low
49,0.1,42,703,D,different_key,D,correct,different_key,low
49,0.1,43,826,D,same_key,D,correct,same_key,low
49,0.1,44,660,D,same_key,D,correct,same_key,low
49,0.1,45,552,D,same_key,D,correct,same_key,low
49,0.1,46,650,D,same_key,D,correct,same_key,low
49,0.1,47,648,D,same_key,D,correct,same_key,low
49,0.1,48,771,S,different_key,S,correct,different_key,low
49,0.1,49,902,D,different_key,D,correct,different_key,low
49,0.1,50,670,D,same_key,D,correct,same_key,low
49,0.1,51,669,D,same_key,D,correct,same_key,low
49,0.1,52,630,D,same_key,D,correct,same_key,low
49,0.1,53,688,D,same_key,D,correct,same_key,low
49,0.1,54,892,D,same_key,D,correct,same_key,low
49,0.1,55,612,D,same_key,D,correct,same_key,low
49,0.1,56,668,D,same_key,D,correct,same_key,low
49,0.1,57,532,D,same_key,D,correct,same_key,low
49,0.1,58,847,S,different_key,S,correct,different_key,low
49,0.1,59,686,D,different_key,D,correct,different_key,low
49,0.1,60,650,D,same_key,D,correct,same_key,low
49,0.1,61,633,D,same_key,D,correct,same_key,low
49,0.1,62,763,D,same_key,D,correct,same_key,low
49,0.1,63,590,D,same_key,D,correct,same_key,low
49,0.1,64,806,S,different_key,S,correct,different_key,low
49,0.1,65,688,D,different_key,D,correct,different_key,low
49,0.1,66,592,D,same_key,D,correct,same_key,low
49,0.1,67,648,D,same_key,D,correct,same_key,low
49,0.1,68,688,D,same_key,D,correct,same_key,low
49,0.1,69,670,D,same_key,D,correct,same_key,low
49,0.1,70,610,D,same_key,D,correct,same_key,low
49,0.1,71,630,D,same_key,D,correct,same_key,low
49,0.1,72,610,D,same_key,D,correct,same_key,low
49,0.1,73,590,D,same_key,D,correct,same_key,low
49,0.1,74,574,D,same_key,D,correct,same_key,low
49,0.1,75,609,D,same_key,D,correct,same_key,low
49,0.1,76,573,D,same_key,D,correct,same_key,low
49,0.1,77,629,D,same_key,D,correct,same_key,low
49,0.1,78,552,D,same_key,D,correct,same_key,low
49,0.1,79,550,D,same_key,D,correct,same_key,low
49,0.1,80,572,D,same_key,D,correct,same_key,low
49,0.1,81,572,D,same_key,D,correct,same_key,low
49,0.1,82,570,D,same_key,D,correct,same_key,low
49,0.1,83,550,D,same_key,D,correct,same_key,low
49,0.1,84,616,D,same_key,D,correct,same_key,low
49,0.1,85,589,D,same_key,D,correct,same_key,low
49,0.1,86,768,S,different_key,S,correct,different_key,low
49,0.1,87,634,D,different_key,D,correct,different_key,low
49,0.1,88,706,D,same_key,D,correct,same_key,low
49,0.1,89,612,D,same_key,D,correct,same_key,low
49,0.1,90,590,D,same_key,D,correct,same_key,low
49,0.1,91,512,S,different_key,D,incorrect,same_key,low
49,0.1,92,472,S,same_key,D,incorrect,same_key,low
50,0.75,2,846,D,,D,correct,,low
50,0.75,3,688,D,same_key,D,correct,same_key,low
50,0.75,4,689,S,different_key,S,correct,different_key,low
50,0.75,5,609,S,same_key,S,correct,same_key,low
50,0.75,6,806,D,different_key,D,correct,different_key,low
50,0.75,7,688,D,same_key,D,correct,same_key,low
50,0.75,8,708,S,different_key,S,correct,different_key,low
50,0.75,9,628,S,same_key,S,correct,same_key,low
50,0.75,10,572,S,same_key,S,correct,same_key,low
50,0.75,11,512,S,same_key,S,correct,same_key,low
50,0.75,12,511,D,different_key,S,incorrect,same_key,low
50,0.75,13,806,D,same_key,S,incorrect,same_key,low
50,0.75,14,688,S,different_key,S,correct,same_key,low
50,0.75,15,630,S,same_key,S,correct,same_key,low
50,0.75,16,512,S,same_key,S,correct,same_key,low
50,0.75,17,690,D,different_key,D,correct,different_key,low
50,0.75,18,568,S,different_key,S,correct,different_key,low
50,0.75,19,532,S,same_key,S,correct,same_key,low
50,0.75,20,515,S,same_key,S,correct,same_key,low
50,0.75,21,453,S,same_key,S,correct,same_key,low
50,0.75,22,493,S,same_key,S,correct,same_key,low
50,0.75,23,492,S,same_key,S,correct,same_key,low
50,0.75,24,434,D,different_key,S,incorrect,same_key,low
50,0.75,25,650,S,different_key,S,correct,same_key,low
50,0.75,26,492,S,same_key,S,correct,same_key,low
50,0.75,27,512,S,same_key,S,correct,same_key,low
50,0.75,28,514,S,same_key,S,correct,same_key,low
50,0.75,29,688,D,different_key,D,correct,different_key,low
50,0.75,30,512,S,different_key,S,correct,different_key,low
50,0.75,31,552,S,same_key,S,correct,same_key,low
50,0.75,32,512,S,same_key,S,correct,same_key,low
50,0.75,33,512,S,same_key,S,correct,same_key,low
50,0.75,34,688,D,different_key,D,correct,different_key,low
50,0.75,35,728,S,different_key,S,correct,different_key,low
50,0.75,36,492,S,same_key,S,correct,same_key,low
50,0.75,37,475,S,same_key,S,correct,same_key,low
50,0.75,38,511,S,same_key,S,correct,same_key,low
50,0.75,39,746,D,different_key,D,correct,different_key,low
50,0.75,40,708,S,different_key,S,correct,different_key,low
50,0.75,41,572,S,same_key,S,correct,same_key,low
50,0.75,42,610,S,same_key,S,correct,same_key,low
50,0.75,43,553,S,same_key,S,correct,same_key,low
50,0.75,44,548,S,same_key,S,correct,same_key,low
50,0.75,45,690,S,same_key,S,correct,same_key,low
50,0.75,46,688,S,same_key,S,correct,same_key,low
50,0.75,47,552,S,same_key,S,correct,same_key,low
50,0.75,48,532,S,same_key,S,correct,same_key,low
50,0.75,49,944,S,same_key,S,correct,same_key,low
50,0.75,50,628,S,same_key,S,correct,same_key,low
50,0.75,51,708,D,different_key,D,correct,different_key,low
50,0.75,52,769,S,different_key,S,correct,different_key,low
50,0.75,53,609,S,same_key,S,correct,same_key,low
50,0.75,54,727,D,different_key,D,correct,different_key,low
50,0.75,55,592,D,same_key,S,incorrect,different_key,low
50,0.75,56,824,S,different_key,S,correct,same_key,low
50,0.75,57,592,S,same_key,S,correct,same_key,low
50,0.75,58,532,S,same_key,S,correct,same_key,low
50,0.75,59,492,S,same_key,S,correct,same_key,low
50,0.75,60,552,S,same_key,S,correct,same_key,low
50,0.75,61,474,S,same_key,S,correct,same_key,low
50,0.75,62,394,S,same_key,S,correct,same_key,low
50,0.75,63,512,S,same_key,S,correct,same_key,low
50,0.75,64,748,D,different_key,D,correct,different_key,low
50,0.75,65,1158,D,same_key,D,correct,same_key,low
50,0.75,66,1196,S,different_key,S,correct,different_key,low
50,0.75,67,512,S,same_key,S,correct,same_key,low
50,0.75,68,708,D,different_key,D,correct,different_key,low
50,0.75,69,769,D,same_key,D,correct,same_key,low
50,0.75,70,706,S,different_key,S,correct,different_key,low
50,0.75,71,593,S,same_key,S,correct,same_key,low
50,0.75,72,666,D,different_key,D,correct,different_key,low
50,0.75,73,707,S,different_key,S,correct,different_key,low
50,0.75,74,593,S,same_key,S,correct,same_key,low
50,0.75,75,551,S,same_key,S,correct,same_key,low
50,0.75,76,689,D,different_key,D,correct,different_key,low
50,0.75,77,745,D,same_key,D,correct,same_key,low
50,0.75,78,728,S,different_key,S,correct,different_key,low
50,0.75,79,708,D,different_key,D,correct,different_key,low
50,0.75,80,746,D,same_key,D,correct,same_key,low
50,0.75,81,710,S,different_key,S,correct,different_key,low
50,0.75,82,824,D,different_key,D,correct,different_key,low
50,0.75,83,648,S,different_key,S,correct,different_key,low
50,0.75,84,630,S,same_key,S,correct,same_key,low
50,0.75,85,610,S,same_key,S,correct,same_key,low
50,0.75,86,592,S,same_key,S,correct,same_key,low
50,0.75,87,512,S,same_key,S,correct,same_key,low
50,0.75,88,728,D,different_key,D,correct,different_key,low
50,0.75,89,726,S,different_key,S,correct,different_key,low
50,0.75,90,610,S,same_key,S,correct,same_key,low
50,0.75,91,572,S,same_key,S,correct,same_key,low
50,0.75,92,512,S,same_key,S,correct,same_key,low
50,0.75,93,494,S,same_key,S,correct,same_key,low
50,0.75,94,589,S,same_key,S,correct,same_key,low
51,0.9,2,1666,S,,S,correct,,low
51,0.9,3,633,D,different_key,D,correct,different_key,low
51,0.9,4,630,S,different_key,S,correct,different_key,low
51,0.9,5,552,S,same_key,S,correct,same_key,low
51,0.9,6,492,S,same_key,S,correct,same_key,low
51,0.9,7,494,S,same_key,S,correct,same_key,low
51,0.9,8,512,S,same_key,S,correct,same_key,low
51,0.9,9,454,S,same_key,S,correct,same_key,low
51,0.9,10,669,D,different_key,D,correct,different_key,low
51,0.9,11,512,S,different_key,S,correct,different_key,low
51,0.9,12,514,S,same_key,S,correct,same_key,low
51,0.9,13,512,S,same_key,S,correct,same_key,low
51,0.9,14,648,D,different_key,D,correct,different_key,low
51,0.9,15,474,S,different_key,S,correct,different_key,low
51,0.9,16,474,S,same_key,S,correct,same_key,low
51,0.9,17,472,S,same_key,S,correct,same_key,low
51,0.9,18,494,S,same_key,S,correct,same_key,low
51,0.9,19,454,S,same_key,S,correct,same_key,low
51,0.9,20,454,S,same_key,S,correct,same_key,low
51,0.9,21,452,S,same_key,S,correct,same_key,low
51,0.9,22,416,S,same_key,S,correct,same_key,low
51,0.9,23,452,S,same_key,S,correct,same_key,low
51,0.9,24,416,S,same_key,S,correct,same_key,low
51,0.9,25,434,S,same_key,S,correct,same_key,low
51,0.9,26,472,S,same_key,S,correct,same_key,low
51,0.9,27,396,S,same_key,S,correct,same_key,low
51,0.9,28,414,S,same_key,S,correct,same_key,low
51,0.9,29,396,S,same_key,S,correct,same_key,low
51,0.9,30,414,D,different_key,S,incorrect,same_key,low
51,0.9,31,453,S,different_key,S,correct,same_key,low
51,0.9,32,377,S,same_key,S,correct,same_key,low
51,0.9,33,435,S,same_key,S,correct,same_key,low
51,0.9,34,433,S,same_key,S,correct,same_key,low
51,0.9,35,434,S,same_key,S,correct,same_key,low
51,0.9,36,511,S,same_key,S,correct,same_key,low
51,0.9,37,552,S,same_key,S,correct,same_key,low
51,0.9,38,454,S,same_key,S,correct,same_key,low
51,0.9,39,512,S,same_key,S,correct,same_key,low
51,0.9,40,746,S,same_key,S,correct,same_key,low
51,0.9,41,708,D,different_key,D,correct,different_key,low
51,0.9,42,671,S,different_key,S,correct,different_key,low
51,0.9,43,471,S,same_key,S,correct,same_key,low
51,0.9,44,474,D,different_key,S,incorrect,same_key,low
51,0.9,45,474,D,same_key,S,incorrect,same_key,low
51,0.9,46,650,S,different_key,S,correct,same_key,low
51,0.9,47,551,S,same_key,S,correct,same_key,low
51,0.9,48,512,S,same_key,S,correct,same_key,low
51,0.9,49,690,D,different_key,D,correct,different_key,low
51,0.9,50,550,S,different_key,S,correct,different_key,low
51,0.9,51,434,S,same_key,S,correct,same_key,low
51,0.9,52,454,S,same_key,S,correct,same_key,low
51,0.9,53,552,S,same_key,S,correct,same_key,low
51,0.9,54,748,D,different_key,D,correct,different_key,low
51,0.9,55,590,S,different_key,S,correct,different_key,low
51,0.9,56,492,S,same_key,S,correct,same_key,low
51,0.9,57,512,S,same_key,S,correct,same_key,low
51,0.9,58,455,S,same_key,S,correct,same_key,low
51,0.9,59,650,S,same_key,S,correct,same_key,low
51,0.9,60,687,D,different_key,S,incorrect,same_key,low
51,0.9,61,472,S,different_key,S,correct,same_key,low
51,0.9,62,786,D,different_key,D,correct,different_key,low
51,0.9,63,552,S,different_key,S,correct,different_key,low
51,0.9,64,512,S,same_key,S,correct,same_key,low
51,0.9,65,551,S,same_key,S,correct,same_key,low
51,0.9,66,550,S,same_key,S,correct,same_key,low
51,0.9,67,512,S,same_key,S,correct,same_key,low
51,0.9,68,494,S,same_key,S,correct,same_key,low
51,0.9,69,454,S,same_key,S,correct,same_key,low
51,0.9,70,512,S,same_key,S,correct,same_key,low
51,0.9,71,492,S,same_key,S,correct,same_key,low
51,0.9,72,512,S,same_key,S,correct,same_key,low
51,0.9,73,474,D,different_key,S,incorrect,same_key,low
51,0.9,74,550,S,different_key,S,correct,same_key,low
51,0.9,75,454,S,same_key,S,correct,same_key,low
51,0.9,76,434,S,same_key,S,correct,same_key,low
51,0.9,77,454,S,same_key,S,correct,same_key,low
51,0.9,78,493,S,same_key,S,correct,same_key,low
51,0.9,79,399,S,same_key,S,correct,same_key,low
51,0.9,80,392,S,same_key,S,correct,same_key,low
51,0.9,81,453,S,same_key,S,correct,same_key,low
51,0.9,82,397,S,same_key,S,correct,same_key,low
51,0.9,83,549,S,same_key,S,correct,same_key,low
51,0.9,84,492,S,same_key,S,correct,same_key,low
51,0.9,85,494,S,same_key,S,correct,same_key,low
51,0.9,86,530,S,same_key,S,correct,same_key,low
51,0.9,87,512,D,different_key,S,incorrect,same_key,low
51,0.9,88,474,S,different_key,S,correct,same_key,low
51,0.9,89,434,S,same_key,S,correct,same_key,low
51,0.9,90,512,S,same_key,S,correct,same_key,low
51,0.9,91,512,D,different_key,S,incorrect,same_key,low
51,0.9,92,396,S,different_key,S,correct,same_key,low
51,0.9,93,472,D,different_key,S,incorrect,same_key,low
51,0.9,94,868,S,different_key,S,correct,same_key,low
51,0.9,95,594,S,same_key,S,correct,same_key,low
51,0.9,96,552,S,same_key,S,correct,same_key,low
51,0.9,97,454,S,same_key,S,correct,same_key,low
51,0.9,98,492,S,same_key,S,correct,same_key,low
51,0.9,99,496,S,same_key,S,correct,same_key,low
51,0.9,100,450,S,same_key,S,correct,same_key,low
51,0.9,101,475,S,same_key,S,correct,same_key,low
51,0.9,102,472,S,same_key,S,correct,same_key,low
51,0.9,103,570,S,same_key,S,correct,same_key,low
51,0.9,104,492,S,same_key,S,correct,same_key,low
51,0.9,105,494,S,same_key,S,correct,same_key,low
51,0.9,106,472,S,same_key,S,correct,same_key,low
51,0.9,107,474,S,same_key,S,correct,same_key,low
51,0.9,108,452,S,same_key,S,correct,same_key,low
51,0.9,109,748,D,different_key,D,correct,different_key,low
51,0.9,110,630,S,different_key,S,correct,different_key,low
51,0.9,111,472,D,different_key,S,incorrect,same_key,low
51,0.9,112,709,S,different_key,S,correct,same_key,low
52,0.75,2,629,S,,S,correct,,low
52,0.75,3,550,S,same_key,S,correct,same_key,low
52,0.75,4,708,D,different_key,D,correct,different_key,low
52,0.75,5,590,S,different_key,S,correct,different_key,low
52,0.75,6,552,S,same_key,S,correct,same_key,low
52,0.75,7,570,S,same_key,S,correct,same_key,low
52,0.75,8,514,S,same_key,S,correct,same_key,low
52,0.75,9,532,S,same_key,S,correct,same_key,low
52,0.75,10,473,S,same_key,S,correct,same_key,low
52,0.75,11,535,S,same_key,S,correct,same_key,low
52,0.75,12,489,S,same_key,S,correct,same_key,low
52,0.75,13,494,S,same_key,S,correct,same_key,low
52,0.75,14,608,S,same_key,S,correct,same_key,low
52,0.75,15,630,S,same_key,S,correct,same_key,low
52,0.75,16,514,S,same_key,S,correct,same_key,low
52,0.75,17,570,S,same_key,S,correct,same_key,low
52,0.75,18,492,S,same_key,S,correct,same_key,low
52,0.75,19,494,S,same_key,S,correct,same_key,low
52,0.75,20,492,S,same_key,S,correct,same_key,low
52,0.75,21,512,S,same_key,S,correct,same_key,low
52,0.75,22,514,S,same_key,S,correct,same_key,low
52,0.75,23,688,D,different_key,D,correct,different_key,low
52,0.75,24,532,S,different_key,S,correct,different_key,low
52,0.75,25,512,S,same_key,S,correct,same_key,low
52,0.75,26,648,D,different_key,D,correct,different_key,low
52,0.75,27,474,S,different_key,S,correct,different_key,low
52,0.75,28,668,D,different_key,D,correct,different_key,low
52,0.75,29,532,S,different_key,S,correct,different_key,low
52,0.75,30,512,S,same_key,S,correct,same_key,low
52,0.75,31,708,D,different_key,D,correct,different_key,low
52,0.75,32,707,S,different_key,S,correct,different_key,low
52,0.75,33,533,S,same_key,S,correct,same_key,low
52,0.75,34,591,S,same_key,S,correct,same_key,low
52,0.75,35,707,D,different_key,D,correct,different_key,low
52,0.75,36,454,D,same_key,S,incorrect,different_key,low
52,0.75,37,1432,S,different_key,S,correct,same_key,low
52,0.75,38,630,D,different_key,D,correct,different_key,low
52,0.75,39,628,S,different_key,S,correct,different_key,low
52,0.75,40,670,D,different_key,D,correct,different_key,low
52,0.75,41,669,D,same_key,D,correct,same_key,low
52,0.75,42,668,D,same_key,D,correct,same_key,low
52,0.75,43,708,D,same_key,D,correct,same_key,low
52,0.75,44,826,S,different_key,S,correct,different_key,low
52,0.75,45,709,S,same_key,S,correct,same_key,low
52,0.75,46,745,D,different_key,D,correct,different_key,low
52,0.75,47,610,S,different_key,S,correct,different_key,low
52,0.75,48,610,S,same_key,S,correct,same_key,low
52,0.75,49,532,S,same_key,S,correct,same_key,low
52,0.75,50,514,S,same_key,S,correct,same_key,low
52,0.75,51,492,S,same_key,S,correct,same_key,low
52,0.75,52,512,D,different_key,S,incorrect,same_key,low
52,0.75,53,746,S,different_key,S,correct,same_key,low
52,0.75,54,708,D,different_key,D,correct,different_key,low
52,0.75,55,512,D,same_key,S,incorrect,different_key,low
52,0.75,56,944,S,different_key,S,correct,same_key,low
52,0.75,57,667,S,same_key,S,correct,same_key,low
52,0.75,58,455,S,same_key,S,correct,same_key,low
52,0.75,59,707,D,different_key,D,correct,different_key,low
52,0.75,60,572,S,different_key,S,correct,different_key,low
52,0.75,61,570,S,same_key,S,correct,same_key,low
52,0.75,62,590,S,same_key,S,correct,same_key,low
52,0.75,63,670,D,different_key,D,correct,different_key,low
52,0.75,64,1138,D,same_key,D,correct,same_key,low
52,0.75,65,726,S,different_key,S,correct,different_key,low
52,0.75,66,788,D,different_key,D,correct,different_key,low
52,0.75,67,885,D,same_key,D,correct,same_key,low
52,0.75,68,766,S,different_key,S,correct,different_key,low
52,0.75,69,1413,D,different_key,D,correct,different_key,low
52,0.75,70,747,S,different_key,S,correct,different_key,low
52,0.75,71,885,D,different_key,D,correct,different_key,low
52,0.75,72,589,S,different_key,S,correct,different_key,low
52,0.75,73,552,S,same_key,S,correct,same_key,low
52,0.75,74,494,S,same_key,S,correct,same_key,low
52,0.75,75,512,S,same_key,S,correct,same_key,low
52,0.75,76,454,D,different_key,S,incorrect,same_key,low
52,0.75,77,766,S,different_key,S,correct,same_key,low
52,0.75,78,492,S,same_key,S,correct,same_key,low
52,0.75,79,512,S,same_key,S,correct,same_key,low
52,0.75,80,552,S,same_key,S,correct,same_key,low
52,0.75,81,514,S,same_key,S,correct,same_key,low
52,0.75,82,550,S,same_key,S,correct,same_key,low
52,0.75,83,454,S,same_key,S,correct,same_key,low
52,0.75,84,747,D,different_key,D,correct,different_key,low
52,0.75,85,435,S,different_key,S,correct,different_key,low
52,0.75,86,726,D,different_key,D,correct,different_key,low
52,0.75,87,513,S,different_key,S,correct,different_key,low
52,0.75,88,435,S,same_key,S,correct,same_key,low
52,0.75,89,511,S,same_key,S,correct,same_key,low
52,0.75,90,556,S,same_key,S,correct,same_key,low
52,0.75,91,566,S,same_key,S,correct,same_key,low
52,0.75,92,532,S,same_key,S,correct,same_key,low
52,0.75,93,748,D,different_key,D,correct,different_key,low
52,0.75,94,336,D,same_key,S,incorrect,different_key,low
52,0.75,95,727,S,different_key,S,correct,same_key,low
52,0.75,96,512,S,same_key,S,correct,same_key,low
