"","trial_number","prob_same","response_number","time_taken","response_was_S","response_was_correct","target_response_switched","target_response_was_S","actual_response_switched","previous_actual_response_was_switch","previous_target_response_was_switch","previous_response_was_error","number_of_same_preceeding","number_of_different_preceeding"
"3959",47,0.8,82,580,0,1,0,0,0,0,0,0,0,6
"3960",47,0.8,83,580,0,1,0,0,0,0,0,0,0,7
"3961",47,0.8,84,560,0,1,0,0,0,0,0,0,0,8
"3962",47,0.8,85,572,0,1,0,0,0,0,0,0,0,9
"3963",47,0.8,86,540,0,1,0,0,0,0,0,0,0,10
"3964",47,0.8,87,536,0,1,0,0,0,0,0,0,0,11
"3965",47,0.8,88,536,0,1,0,0,0,0,0,0,0,12
"3966",47,0.8,89,688,1,1,1,1,1,0,0,0,0,0
"3967",47,0.8,90,504,1,1,0,1,0,1,1,0,1,0
"3968",47,0.8,91,592,1,1,0,1,0,0,0,0,2,0
"3969",47,0.8,92,552,1,1,0,1,0,0,0,0,3,0
"3970",47,0.8,93,547,1,1,0,1,0,0,0,0,4,0
"3971",47,0.8,94,544,1,1,0,1,0,0,0,0,5,0
"3972",47,0.8,95,501,1,1,0,1,0,0,0,0,6,0
"3973",47,0.8,96,521,1,1,0,1,0,0,0,0,7,0
"3974",47,0.8,97,528,1,1,0,1,0,0,0,0,8,0
"3975",48,0.9,2,747,1,1,1,1,0,0,0,0,9,0
"3976",48,0.9,3,484,1,1,0,1,0,0,1,0,10,0
"3977",48,0.9,4,452,1,1,0,1,0,0,0,0,11,0
"3978",48,0.9,5,468,1,1,0,1,0,0,0,0,12,0
"3979",48,0.9,6,480,1,1,0,1,0,0,0,0,13,0
"3980",48,0.9,7,584,1,1,0,1,0,0,0,0,14,0
"3981",48,0.9,8,523,1,1,0,1,0,0,0,0,15,0
"3982",48,0.9,9,485,1,1,0,1,0,0,0,0,16,0
"3983",48,0.9,10,488,1,1,0,1,0,0,0,0,17,0
"3984",48,0.9,11,536,1,1,0,1,0,0,0,0,18,0
"3985",48,0.9,12,544,1,1,0,1,0,0,0,0,19,0
"3986",48,0.9,13,688,0,1,1,0,1,0,0,0,0,0
"3987",48,0.9,14,649,0,1,0,0,0,1,1,0,0,1
"3988",48,0.9,15,527,0,1,0,0,0,0,0,0,0,2
"3989",48,0.9,16,569,0,1,0,0,0,0,0,0,0,3
"3990",48,0.9,17,530,0,1,0,0,0,0,0,0,0,4
"3991",48,0.9,18,597,0,1,0,0,0,0,0,0,0,5
"3992",48,0.9,19,545,0,1,0,0,0,0,0,0,0,6
"3993",48,0.9,20,543,0,1,0,0,0,0,0,0,0,7
"3994",48,0.9,21,568,0,1,0,0,0,0,0,0,0,8
"3995",48,0.9,22,538,0,1,0,0,0,0,0,0,0,9
"3996",48,0.9,23,599,0,1,0,0,0,0,0,0,0,10
"3997",48,0.9,24,536,0,1,0,0,0,0,0,0,0,11
"3998",48,0.9,25,576,0,1,0,0,0,0,0,0,0,12
"3999",48,0.9,26,560,0,1,0,0,0,0,0,0,0,13
"4000",48,0.9,27,567,0,1,0,0,0,0,0,0,0,14
"4001",48,0.9,28,600,0,1,0,0,0,0,0,0,0,15
"4002",48,0.9,29,545,0,1,0,0,0,0,0,0,0,16
"4003",48,0.9,30,551,0,1,0,0,0,0,0,0,0,17
"4004",48,0.9,31,531,0,1,0,0,0,0,0,0,0,18
"4005",48,0.9,32,518,0,1,0,0,0,0,0,0,0,19
"4006",48,0.9,33,632,0,1,0,0,0,0,0,0,0,20
"4007",48,0.9,34,585,0,1,0,0,0,0,0,0,0,21
"4008",48,0.9,35,556,0,1,0,0,0,0,0,0,0,22
"4009",48,0.9,36,554,0,1,0,0,0,0,0,0,0,23
"4010",48,0.9,37,569,0,1,0,0,0,0,0,0,0,24
"4011",48,0.9,38,624,0,1,0,0,0,0,0,0,0,25
"4012",48,0.9,39,560,0,1,0,0,0,0,0,0,0,26
"4013",48,0.9,40,608,0,1,0,0,0,0,0,0,0,27
"4014",48,0.9,41,584,0,1,0,0,0,0,0,0,0,28
"4015",48,0.9,42,560,0,1,0,0,0,0,0,0,0,29
"4016",48,0.9,43,584,0,1,0,0,0,0,0,0,0,30
"4017",48,0.9,44,615,0,1,0,0,0,0,0,0,0,31
"4018",48,0.9,45,777,1,1,1,1,1,0,0,0,0,0
"4019",48,0.9,46,568,1,1,0,1,0,1,1,0,1,0
"4020",48,0.9,47,514,1,1,0,1,0,0,0,0,2,0
"4021",48,0.9,48,536,1,1,0,1,0,0,0,0,3,0
"4022",48,0.9,49,581,1,1,0,1,0,0,0,0,4,0
"4023",48,0.9,50,473,1,1,0,1,0,0,0,0,5,0
"4024",48,0.9,51,512,1,1,0,1,0,0,0,0,6,0
"4025",48,0.9,52,552,1,1,0,1,0,0,0,0,7,0
"4026",48,0.9,53,569,1,1,0,1,0,0,0,0,8,0
"4027",48,0.9,54,591,1,1,0,1,0,0,0,0,9,0
"4028",48,0.9,55,544,1,1,0,1,0,0,0,0,10,0
"4029",48,0.9,56,553,1,1,0,1,0,0,0,0,11,0
"4030",48,0.9,57,527,1,1,0,1,0,0,0,0,12,0
"4031",48,0.9,58,560,1,1,0,1,0,0,0,0,13,0
"4032",48,0.9,59,752,0,1,1,0,1,0,0,0,0,0
"4033",48,0.9,60,760,0,1,0,0,0,1,1,0,0,1
"4034",48,0.9,61,565,0,1,0,0,0,0,0,0,0,2
"4035",48,0.9,62,579,0,1,0,0,0,0,0,0,0,3
"4036",48,0.9,63,688,1,1,1,1,1,0,0,0,0,0
"4037",48,0.9,64,576,1,1,0,1,0,1,1,0,1,0
"4038",48,0.9,65,568,1,1,0,1,0,0,0,0,2,0
"4039",48,0.9,66,536,1,1,0,1,0,0,0,0,3,0
"4040",48,0.9,67,664,0,1,1,0,1,0,0,0,0,0
"4041",48,0.9,68,632,0,1,0,0,0,1,1,0,0,1
"4042",48,0.9,69,865,1,1,1,1,1,0,0,0,0,0
"4043",48,0.9,70,532,1,1,0,1,0,1,1,0,1,0
"4044",48,0.9,71,555,1,1,0,1,0,0,0,0,2,0
"4045",48,0.9,72,520,1,1,0,1,0,0,0,0,3,0
"4046",48,0.9,73,552,1,1,0,1,0,0,0,0,4,0
"4047",48,0.9,74,520,1,1,0,1,0,0,0,0,5,0
"4048",48,0.9,75,473,1,0,1,0,0,0,0,0,0,0
"4049",48,0.9,76,1927,0,1,0,0,1,0,1,1,0,1
"4050",48,0.9,77,736,0,1,0,0,0,1,0,0,0,2
"4051",48,0.9,78,664,0,1,0,0,0,0,0,0,0,3
"4052",48,0.9,79,585,0,1,0,0,0,0,0,0,0,4
"4053",48,0.9,80,535,0,1,0,0,0,0,0,0,0,5
"4054",48,0.9,81,592,0,1,0,0,0,0,0,0,0,6
"4055",48,0.9,82,577,0,1,0,0,0,0,0,0,0,7
"4056",48,0.9,83,559,0,1,0,0,0,0,0,0,0,8
"4057",48,0.9,84,576,0,1,0,0,0,0,0,0,0,9
"4058",48,0.9,85,520,0,1,0,0,0,0,0,0,0,10
"4059",48,0.9,86,594,0,1,0,0,0,0,0,0,0,11
"4060",48,0.9,87,414,0,1,0,0,0,0,0,0,0,12
"4061",48,0.9,88,552,0,1,0,0,0,0,0,0,0,13
"4062",48,0.9,89,600,0,1,0,0,0,0,0,0,0,14
"4063",48,0.9,90,456,0,1,0,0,0,0,0,0,0,15
"4064",48,0.9,91,579,0,1,0,0,0,0,0,0,0,16
"4065",48,0.9,92,454,0,1,0,0,0,0,0,0,0,17
"4066",48,0.9,93,555,0,1,0,0,0,0,0,0,0,18
"4067",48,0.9,94,485,0,1,0,0,0,0,0,0,0,19
"4068",48,0.9,95,527,0,1,0,0,0,0,0,0,0,20
"4069",48,0.9,96,544,0,1,0,0,0,0,0,0,0,21
"4070",48,0.9,97,496,0,1,0,0,0,0,0,0,0,22
"4071",48,0.9,98,548,0,1,0,0,0,0,0,0,0,23
"4072",48,0.9,99,503,0,1,0,0,0,0,0,0,0,24
"4073",48,0.9,100,529,0,1,0,0,0,0,0,0,0,25
"4074",48,0.9,101,535,0,1,0,0,0,0,0,0,0,26
"4075",48,0.9,102,614,0,1,0,0,0,0,0,0,0,27
"4076",49,0.8,2,698,1,1,1,1,1,0,0,0,0,0
"4077",49,0.8,3,529,1,1,0,1,0,1,1,0,1,0
"4078",49,0.8,4,455,1,0,1,0,0,0,0,0,0,0
"4079",49,0.8,5,757,0,1,0,0,1,0,1,1,0,1
"4080",49,0.8,6,624,0,1,0,0,0,1,0,0,0,2
"4081",49,0.8,7,568,0,1,0,0,0,0,0,0,0,3
"4082",49,0.8,8,552,0,1,0,0,0,0,0,0,0,4
"4083",49,0.8,9,721,1,1,1,1,1,0,0,0,0,0
"4084",49,0.8,10,479,1,1,0,1,0,1,1,0,1,0
"4085",49,0.8,11,496,1,0,1,0,0,0,0,0,0,0
"4086",49,0.8,12,707,0,1,0,0,1,0,1,1,0,1
"4087",49,0.8,13,693,0,1,0,0,0,1,0,0,0,2
"4088",49,0.8,14,632,0,1,0,0,0,0,0,0,0,3
"4089",49,0.8,15,544,0,1,0,0,0,0,0,0,0,4
"4090",49,0.8,16,608,0,1,0,0,0,0,0,0,0,5
"4091",49,0.8,17,504,0,1,0,0,0,0,0,0,0,6
"4092",49,0.8,18,632,0,1,0,0,0,0,0,0,0,7
"4093",49,0.8,19,513,0,1,0,0,0,0,0,0,0,8
"4094",49,0.8,20,514,0,1,0,0,0,0,0,0,0,9
"4095",49,0.8,21,535,0,1,0,0,0,0,0,0,0,10
"4096",49,0.8,22,496,0,1,0,0,0,0,0,0,0,11
"4097",49,0.8,23,502,0,0,1,1,0,0,0,0,0,0
"4098",49,0.8,24,560,1,1,0,1,1,0,1,1,1,0
"4099",49,0.8,25,628,1,1,0,1,0,1,0,0,2,0
"4100",49,0.8,26,445,1,1,0,1,0,0,0,0,3,0
"4101",49,0.8,27,528,1,1,0,1,0,0,0,0,4,0
"4102",49,0.8,28,576,1,1,0,1,0,0,0,0,5,0
"4103",49,0.8,29,522,1,1,0,1,0,0,0,0,6,0
"4104",49,0.8,30,537,1,1,0,1,0,0,0,0,7,0
"4105",49,0.8,31,517,1,1,0,1,0,0,0,0,8,0
"4106",49,0.8,32,720,0,1,1,0,1,0,0,0,0,0
"4107",49,0.8,33,850,1,1,1,1,1,1,1,0,0,0
"4108",49,0.8,34,518,1,1,0,1,0,1,1,0,1,0
"4109",49,0.8,35,560,1,1,0,1,0,0,0,0,2,0
"4110",49,0.8,36,513,1,1,0,1,0,0,0,0,3,0
"4111",49,0.8,37,664,0,1,1,0,1,0,0,0,0,0
"4112",49,0.8,38,695,1,1,1,1,1,1,1,0,0,0
"4113",49,0.8,39,495,1,1,0,1,0,1,1,0,1,0
"4114",49,0.8,40,561,1,1,0,1,0,0,0,0,2,0
"4115",49,0.8,41,535,1,1,0,1,0,0,0,0,3,0
"4116",49,0.8,42,521,1,1,0,1,0,0,0,0,4,0
"4117",49,0.8,43,552,1,1,0,1,0,0,0,0,5,0
"4118",49,0.8,44,535,1,1,0,1,0,0,0,0,6,0
"4119",49,0.8,45,536,1,0,1,0,0,0,0,0,0,0
"4120",49,0.8,46,904,0,1,0,0,1,0,1,1,0,1
"4121",49,0.8,47,769,1,1,1,1,1,1,0,0,0,0
"4122",49,0.8,48,520,1,1,0,1,0,1,1,0,1,0
"4123",49,0.8,49,544,1,1,0,1,0,0,0,0,2,0
"4124",49,0.8,50,561,1,1,0,1,0,0,0,0,3,0
"4125",49,0.8,51,547,1,1,0,1,0,0,0,0,4,0
"4126",49,0.8,52,569,1,1,0,1,0,0,0,0,5,0
"4127",49,0.8,53,507,1,1,0,1,0,0,0,0,6,0
"4128",49,0.8,54,552,1,1,0,1,0,0,0,0,7,0
"4129",49,0.8,55,624,1,1,0,1,0,0,0,0,8,0
"4130",49,0.8,56,536,1,1,0,1,0,0,0,0,9,0
"4131",49,0.8,57,553,1,1,0,1,0,0,0,0,10,0
"4132",49,0.8,58,563,1,0,1,0,0,0,0,0,0,0
"4133",49,0.8,59,852,0,1,0,0,1,0,1,1,0,1
"4134",49,0.8,60,584,0,1,0,0,0,1,0,0,0,2
"4135",49,0.8,61,583,0,0,1,1,0,0,0,0,0,0
"4136",49,0.8,62,544,1,1,0,1,1,0,1,1,1,0
"4137",49,0.8,63,465,1,1,0,1,0,1,0,0,2,0
"4138",49,0.8,64,555,1,1,0,1,0,0,0,0,3,0
"4139",49,0.8,65,535,1,1,0,1,0,0,0,0,4,0
"4140",49,0.8,66,535,1,1,0,1,0,0,0,0,5,0
"4141",49,0.8,67,543,1,1,0,1,0,0,0,0,6,0
"4142",49,0.8,68,552,1,1,0,1,0,0,0,0,7,0
"4143",49,0.8,69,568,1,1,0,1,0,0,0,0,8,0
"4144",49,0.8,70,544,1,1,0,1,0,0,0,0,9,0
"4145",49,0.8,71,544,1,1,0,1,0,0,0,0,10,0
"4146",49,0.8,72,536,1,1,0,1,0,0,0,0,11,0
"4147",49,0.8,73,754,0,1,1,0,1,0,0,0,0,0
"4148",49,0.8,74,606,0,0,1,1,0,1,1,0,0,0
"4149",49,0.8,75,561,1,1,0,1,1,0,1,1,1,0
"4150",49,0.8,76,543,1,1,0,1,0,1,0,0,2,0
"4151",49,0.8,77,512,1,1,0,1,0,0,0,0,3,0
"4152",49,0.8,78,553,1,1,0,1,0,0,0,0,4,0
"4153",49,0.8,79,543,1,1,0,1,0,0,0,0,5,0
"4154",49,0.8,80,576,1,1,0,1,0,0,0,0,6,0
"4155",49,0.8,81,776,0,1,1,0,1,0,0,0,0,0
"4156",49,0.8,82,705,0,1,0,0,0,1,1,0,0,1
"4157",49,0.8,83,671,0,1,0,0,0,0,0,0,0,2
"4158",49,0.8,84,640,0,1,0,0,0,0,0,0,0,3
"4159",49,0.8,85,568,0,1,0,0,0,0,0,0,0,4
"4160",49,0.8,86,824,1,1,1,1,1,0,0,0,0,0
"4161",49,0.8,87,704,0,1,1,0,1,1,1,0,0,0
"4162",49,0.8,88,706,0,1,0,0,0,1,1,0,0,1
"4163",49,0.8,89,646,0,1,0,0,0,0,0,0,0,2
"4164",49,0.8,90,624,0,1,0,0,0,0,0,0,0,3
"4165",49,0.8,91,576,0,1,0,0,0,0,0,0,0,4
"4166",49,0.8,92,576,0,1,0,0,0,0,0,0,0,5
"4167",49,0.8,93,579,0,1,0,0,0,0,0,0,0,6
"4168",49,0.8,94,568,0,1,0,0,0,0,0,0,0,7
"4169",49,0.8,95,525,0,0,1,1,0,0,0,0,0,0
"4170",49,0.8,96,552,1,1,0,1,1,0,1,1,1,0
"4171",49,0.8,97,530,1,1,0,1,0,1,0,0,2,0
"4172",49,0.8,98,543,1,1,0,1,0,0,0,0,3,0
"4173",49,0.8,99,511,1,1,0,1,0,0,0,0,4,0
"4174",49,0.8,100,496,1,1,0,1,0,0,0,0,5,0
"4175",49,0.8,101,513,1,1,0,1,0,0,0,0,6,0
"4176",49,0.8,102,551,1,1,0,1,0,0,0,0,7,0
"4177",50,0.5,2,704,1,1,1,1,0,0,0,0,8,0
"4178",50,0.5,3,720,0,1,1,0,1,0,1,0,0,0
"4179",50,0.5,4,695,1,1,1,1,1,1,1,0,0,0
"4180",50,0.5,5,521,1,1,0,1,0,1,1,0,1,0
"4181",50,0.5,6,674,0,1,1,0,1,0,0,0,0,0
"4182",50,0.5,7,703,1,1,1,1,1,1,1,0,0,0
"4183",50,0.5,8,535,0,1,1,0,1,1,1,0,0,0
"4184",50,0.5,9,743,0,1,0,0,0,1,1,0,0,1
"4185",50,0.5,10,657,0,1,0,0,0,0,0,0,0,2
"4186",50,0.5,11,816,1,1,1,1,1,0,0,0,0,0
"4187",50,0.5,12,592,1,1,0,1,0,1,1,0,1,0
"4188",50,0.5,13,555,1,1,0,1,0,0,0,0,2,0
"4189",50,0.5,14,573,1,0,1,0,0,0,0,0,0,0
"4190",50,0.5,15,670,0,0,1,1,1,0,1,1,0,0
"4191",50,0.5,16,530,0,0,0,1,0,1,1,1,1,0
"4192",50,0.5,17,817,0,1,1,0,0,0,0,1,0,0
"4193",50,0.5,18,791,0,1,0,0,0,0,1,0,0,1
"4194",50,0.5,19,736,1,1,1,1,1,0,0,0,0,0
"4195",50,0.5,20,528,1,1,0,1,0,1,1,0,1,0
"4196",50,0.5,21,531,1,1,0,1,0,0,0,0,2,0
"4197",50,0.5,22,661,1,1,0,1,0,0,0,0,3,0
"4198",50,0.5,23,585,1,1,0,1,0,0,0,0,4,0
"4199",50,0.5,24,567,1,1,0,1,0,0,0,0,5,0
"4200",50,0.5,25,568,1,1,0,1,0,0,0,0,6,0
"4201",50,0.5,26,616,1,1,0,1,0,0,0,0,7,0
"4202",50,0.5,27,568,1,1,0,1,0,0,0,0,8,0
"4203",50,0.5,28,664,0,1,1,0,1,0,0,0,0,0
"4204",50,0.5,29,696,0,1,0,0,0,1,1,0,0,1
"4205",50,0.5,30,657,1,1,1,1,1,0,0,0,0,0
"4206",50,0.5,31,735,0,1,1,0,1,1,1,0,0,0
"4207",50,0.5,32,713,0,1,0,0,0,1,1,0,0,1
"4208",50,0.5,33,615,1,1,1,1,1,0,0,0,0,0
"4209",50,0.5,34,594,1,1,0,1,0,1,1,0,1,0
"4210",50,0.5,35,572,1,0,1,0,0,0,0,0,0,0
"4211",50,0.5,36,930,0,1,0,0,1,0,1,1,0,1
"4212",50,0.5,37,753,0,1,0,0,0,1,0,0,0,2
"4213",50,0.5,38,743,1,1,1,1,1,0,0,0,0,0
"4214",50,0.5,39,600,1,1,0,1,0,1,1,0,1,0
"4215",50,0.5,40,752,0,1,1,0,1,0,0,0,0,0
"4216",50,0.5,41,720,1,1,1,1,1,1,1,0,0,0
"4217",50,0.5,42,696,0,1,1,0,1,1,1,0,0,0
"4218",50,0.5,43,736,0,1,0,0,0,1,1,0,0,1
"4219",50,0.5,44,769,0,1,0,0,0,0,0,0,0,2
"4220",50,0.5,45,640,1,1,1,1,1,0,0,0,0,0
"4221",50,0.5,46,687,0,1,1,0,1,1,1,0,0,0
"4222",50,0.5,47,972,1,0,0,0,1,1,1,0,0,1
"4223",50,0.5,48,844,0,1,0,0,1,1,0,1,0,2
"4224",50,0.5,49,992,1,1,1,1,1,1,0,0,0,0
"4225",50,0.5,50,617,1,1,0,1,0,1,1,0,1,0
"4226",50,0.5,51,695,0,1,1,0,1,0,0,0,0,0
"4227",50,0.5,52,713,0,1,0,0,0,1,1,0,0,1
"4228",50,0.5,53,651,0,1,0,0,0,0,0,0,0,2
"4229",50,0.5,54,693,1,1,1,1,1,0,0,0,0,0
"4230",50,0.5,55,680,0,1,1,0,1,1,1,0,0,0
"4231",50,0.5,56,744,0,1,0,0,0,1,1,0,0,1
"4232",50,0.5,57,567,0,0,1,1,0,0,0,0,0,0
"4233",50,0.5,58,545,1,1,0,1,1,0,1,1,1,0
"4234",50,0.5,59,720,0,1,1,0,1,1,0,0,0,0
"4235",50,0.5,60,680,1,1,1,1,1,1,1,0,0,0
"4236",50,0.5,61,680,0,1,1,0,1,1,1,0,0,0
"4237",50,0.5,62,704,0,1,0,0,0,1,1,0,0,1
"4238",50,0.5,63,752,0,0,1,1,0,0,0,0,0,0
"4239",50,0.5,64,729,1,1,0,1,1,0,1,1,1,0
"4240",50,0.5,65,654,0,1,1,0,1,1,0,0,0,0
"4241",50,0.5,66,697,1,0,0,0,1,1,1,0,0,1
"4242",50,0.5,67,968,0,1,0,0,1,1,0,1,0,2
"4243",50,0.5,68,695,0,1,0,0,0,1,0,0,0,3
"4244",50,0.5,69,634,0,1,0,0,0,0,0,0,0,4
"4245",50,0.5,70,551,0,1,0,0,0,0,0,0,0,5
"4246",50,0.5,71,696,0,1,0,0,0,0,0,0,0,6
"4247",50,0.5,72,560,0,1,0,0,0,0,0,0,0,7
"4248",50,0.5,73,704,1,1,1,1,1,0,0,0,0,0
"4249",50,0.5,74,544,1,1,0,1,0,1,1,0,1,0
"4250",50,0.5,75,512,1,1,0,1,0,0,0,0,2,0
"4251",50,0.5,76,585,0,1,1,0,1,0,0,0,0,0
"4252",50,0.5,77,719,1,1,1,1,1,1,1,0,0,0
"4253",50,0.5,78,745,0,1,1,0,1,1,1,0,0,0
"4254",50,0.5,79,943,0,1,0,0,0,1,1,0,0,1
"4255",50,0.5,80,576,0,0,1,1,0,0,0,0,0,0
"4256",50,0.5,81,518,1,1,0,1,1,0,1,1,1,0
"4257",50,0.5,82,706,0,1,1,0,1,1,0,0,0,0
"4258",50,0.5,83,840,1,1,1,1,1,1,1,0,0,0
"4259",50,0.5,84,688,0,1,1,0,1,1,1,0,0,0
"4260",50,0.5,85,737,0,1,0,0,0,1,1,0,0,1
"4261",50,0.5,86,591,0,0,1,1,0,0,0,0,0,0
"4262",50,0.5,87,576,1,1,0,1,1,0,1,1,1,0
"4263",50,0.5,88,582,1,1,0,1,0,1,0,0,2,0
"4264",51,0.5,2,542,1,1,0,1,0,0,0,0,3,0
"4265",51,0.5,3,736,0,1,1,0,1,0,0,0,0,0
"4266",51,0.5,4,657,1,0,0,0,1,1,1,0,0,1
"4267",51,0.5,5,680,0,0,1,1,1,1,0,1,0,0
"4268",51,0.5,6,879,1,1,0,1,1,1,1,1,1,0
"4269",51,0.5,7,580,1,1,0,1,0,1,0,0,2,0
"4270",51,0.5,8,669,1,1,0,1,0,0,0,0,3,0
"4271",51,0.5,9,607,1,1,0,1,0,0,0,0,4,0
"4272",51,0.5,10,608,0,1,1,0,1,0,0,0,0,0
"4273",51,0.5,11,752,1,1,1,1,1,1,1,0,0,0
"4274",51,0.5,12,592,1,1,0,1,0,1,1,0,1,0
"4275",51,0.5,13,552,1,1,0,1,0,0,0,0,2,0
"4276",51,0.5,14,593,1,1,0,1,0,0,0,0,3,0
"4277",51,0.5,15,515,1,1,0,1,0,0,0,0,4,0
"4278",51,0.5,16,692,0,1,1,0,1,0,0,0,0,0
"4279",51,0.5,17,632,1,1,1,1,1,1,1,0,0,0
"4280",51,0.5,18,704,0,1,1,0,1,1,1,0,0,0
"4281",51,0.5,19,720,0,1,0,0,0,1,1,0,0,1
"4282",51,0.5,20,656,0,1,0,0,0,0,0,0,0,2
"4283",51,0.5,21,649,1,1,1,1,1,0,0,0,0,0
"4284",51,0.5,22,743,0,1,1,0,1,1,1,0,0,0
"4285",51,0.5,23,632,1,1,1,1,1,1,1,0,0,0
"4286",51,0.5,24,594,1,1,0,1,0,1,1,0,1,0
"4287",51,0.5,25,599,1,1,0,1,0,0,0,0,2,0
"4288",51,0.5,26,609,1,1,0,1,0,0,0,0,3,0
"4289",51,0.5,27,655,0,1,1,0,1,0,0,0,0,0
"4290",51,0.5,28,713,0,1,0,0,0,1,1,0,0,1
"4291",51,0.5,29,598,1,1,1,1,1,0,0,0,0,0
"4292",51,0.5,30,809,0,1,1,0,1,1,1,0,0,0
"4293",51,0.5,31,856,0,1,0,0,0,1,1,0,0,1
"4294",51,0.5,32,705,0,1,0,0,0,0,0,0,0,2
"4295",51,0.5,33,646,1,1,1,1,1,0,0,0,0,0
"4296",51,0.5,34,577,1,1,0,1,0,1,1,0,1,0
"4297",51,0.5,35,672,0,1,1,0,1,0,0,0,0,0
"4298",51,0.5,36,648,1,1,1,1,1,1,1,0,0,0
"4299",51,0.5,37,686,1,1,0,1,0,1,1,0,1,0
"4300",51,0.5,38,537,0,1,1,0,1,0,0,0,0,0
"4301",51,0.5,39,601,1,1,1,1,1,1,1,0,0,0
"4302",51,0.5,40,575,1,1,0,1,0,1,1,0,1,0
"4303",51,0.5,41,611,1,1,0,1,0,0,0,0,2,0
"4304",51,0.5,42,590,1,1,0,1,0,0,0,0,3,0
"4305",51,0.5,43,723,0,1,1,0,1,0,0,0,0,0
"4306",51,0.5,44,767,0,1,0,0,0,1,1,0,0,1
"4307",51,0.5,45,854,0,1,0,0,0,0,0,0,0,2
"4308",51,0.5,46,660,1,1,1,1,1,0,0,0,0,0
"4309",51,0.5,47,548,1,1,0,1,0,1,1,0,1,0
"4310",51,0.5,48,624,0,1,1,0,1,0,0,0,0,0
"4311",51,0.5,49,759,0,1,0,0,0,1,1,0,0,1
"4312",51,0.5,50,657,0,1,0,0,0,0,0,0,0,2
"4313",51,0.5,51,619,0,1,0,0,0,0,0,0,0,3
"4314",51,0.5,52,685,1,1,1,1,1,0,0,0,0,0
"4315",51,0.5,53,688,0,1,1,0,1,1,1,0,0,0
"4316",51,0.5,54,664,0,1,0,0,0,1,1,0,0,1
"4317",51,0.5,55,672,0,1,0,0,0,0,0,0,0,2
"4318",51,0.5,56,629,1,1,1,1,1,0,0,0,0,0
"4319",51,0.5,57,755,0,1,1,0,1,1,1,0,0,0
"4320",51,0.5,58,696,1,1,1,1,1,1,1,0,0,0
"4321",51,0.5,59,737,0,1,1,0,1,1,1,0,0,0
"4322",51,0.5,60,687,0,1,0,0,0,1,1,0,0,1
"4323",51,0.5,61,584,1,1,1,1,1,0,0,0,0,0
"4324",51,0.5,62,568,1,1,0,1,0,1,1,0,1,0
"4325",51,0.5,63,640,0,1,1,0,1,0,0,0,0,0
"4326",51,0.5,64,736,0,1,0,0,0,1,1,0,0,1
"4327",51,0.5,65,624,1,1,1,1,1,0,0,0,0,0
"4328",51,0.5,66,643,0,1,1,0,1,1,1,0,0,0
"4329",51,0.5,67,709,0,1,0,0,0,1,1,0,0,1
"4330",51,0.5,68,680,0,1,0,0,0,0,0,0,0,2
"4331",51,0.5,69,720,0,1,0,0,0,0,0,0,0,3
"4332",51,0.5,70,626,0,1,0,0,0,0,0,0,0,4
"4333",51,0.5,71,575,0,1,0,0,0,0,0,0,0,5
"4334",51,0.5,72,703,1,1,1,1,1,0,0,0,0,0
"4335",51,0.5,73,616,0,1,1,0,1,1,1,0,0,0
"4336",51,0.5,74,672,1,1,1,1,1,1,1,0,0,0
"4337",51,0.5,75,672,0,1,1,0,1,1,1,0,0,0
"4338",51,0.5,76,657,1,1,1,1,1,1,1,0,0,0
"4339",51,0.5,77,625,1,1,0,1,0,1,1,0,1,0
"4340",51,0.5,78,682,1,1,0,1,0,0,0,0,2,0
"4341",51,0.5,79,508,0,1,1,0,1,0,0,0,0,0
"4342",51,0.5,80,801,0,1,0,0,0,1,1,0,0,1
"4343",51,0.5,81,663,1,1,1,1,1,0,0,0,0,0
"4344",51,0.5,82,609,1,1,0,1,0,1,1,0,1,0
"4345",51,0.5,83,615,0,1,1,0,1,0,0,0,0,0
"4346",51,0.5,84,689,1,1,1,1,1,1,1,0,0,0
"4347",51,0.5,85,656,0,1,1,0,1,1,1,0,0,0
"4348",51,0.5,86,616,1,1,1,1,1,1,1,0,0,0
"4349",51,0.5,87,655,0,1,1,0,1,1,1,0,0,0
"4350",51,0.5,88,608,1,1,1,1,1,1,1,0,0,0
"4351",51,0.5,89,592,0,1,1,0,1,1,1,0,0,0
"4352",51,0.5,90,664,1,1,1,1,1,1,1,0,0,0
"4353",52,0.7,2,648,1,1,1,1,0,1,1,0,1,0
"4354",52,0.7,3,586,1,1,0,1,0,0,1,0,2,0
"4355",52,0.7,4,670,0,1,1,0,1,0,0,0,0,0
"4356",52,0.7,5,591,1,1,1,1,1,1,1,0,0,0
"4357",52,0.7,6,646,1,1,0,1,0,1,1,0,1,0
"4358",52,0.7,7,523,1,1,0,1,0,0,0,0,2,0
"4359",52,0.7,8,600,1,1,0,1,0,0,0,0,3,0
"4360",52,0.7,9,632,0,1,1,0,1,0,0,0,0,0
"4361",52,0.7,10,709,0,1,0,0,0,1,1,0,0,1
"4362",52,0.7,11,669,0,1,0,0,0,0,0,0,0,2
"4363",52,0.7,12,583,0,1,0,0,0,0,0,0,0,3
"4364",52,0.7,13,662,0,1,0,0,0,0,0,0,0,4
"4365",52,0.7,14,621,1,1,1,1,1,0,0,0,0,0
"4366",52,0.7,15,628,1,1,0,1,0,1,1,0,1,0
